Date,NDWI,id,name,country,river
2016-04-16,96.31,5150,Lam Pao,Thailand,Chi
2016-05-16,52.47,5150,Lam Pao,Thailand,Chi
2016-06-16,41.17,5150,Lam Pao,Thailand,Chi
2016-07-16,87.0,5150,Lam Pao,Thailand,Chi
2016-08-16,146.59,5150,Lam Pao,Thailand,Chi
2016-09-16,206.19,5150,Lam Pao,Thailand,Chi
2016-11-16,171.47,5150,Lam Pao,Thailand,Chi
2016-12-16,172.33,5150,Lam Pao,Thailand,Chi
2017-01-16,162.83,5150,Lam Pao,Thailand,Chi
2017-02-16,149.99,5150,Lam Pao,Thailand,Chi
2017-03-16,118.25,5150,Lam Pao,Thailand,Chi
2017-04-16,102.14,5150,Lam Pao,Thailand,Chi
2017-05-16,112.6,5150,Lam Pao,Thailand,Chi
2017-06-16,123.06,5150,Lam Pao,Thailand,Chi
2017-07-16,161.13,5150,Lam Pao,Thailand,Chi
2017-08-16,199.2,5150,Lam Pao,Thailand,Chi
2017-09-16,265.12,5150,Lam Pao,Thailand,Chi
2017-11-16,240.69,5150,Lam Pao,Thailand,Chi
2017-12-16,261.67,5150,Lam Pao,Thailand,Chi
2018-01-16,254.27,5150,Lam Pao,Thailand,Chi
2018-02-16,179.14,5150,Lam Pao,Thailand,Chi
2018-03-16,221.3,5150,Lam Pao,Thailand,Chi
2018-04-16,173.92,5150,Lam Pao,Thailand,Chi
2018-05-16,162.55,5150,Lam Pao,Thailand,Chi
2018-06-16,104.95,5150,Lam Pao,Thailand,Chi
2018-07-16,111.37,5150,Lam Pao,Thailand,Chi
2018-08-16,144.92,5150,Lam Pao,Thailand,Chi
2018-09-16,207.74,5150,Lam Pao,Thailand,Chi
2018-11-16,197.42,5150,Lam Pao,Thailand,Chi
2018-12-16,189.44,5150,Lam Pao,Thailand,Chi
2019-01-16,184.08,5150,Lam Pao,Thailand,Chi
2019-02-16,163.56,5150,Lam Pao,Thailand,Chi
2019-03-16,144.44,5150,Lam Pao,Thailand,Chi
2019-04-16,85.5,5150,Lam Pao,Thailand,Chi
2019-05-16,113.1,5150,Lam Pao,Thailand,Chi
2019-06-16,90.55,5150,Lam Pao,Thailand,Chi
2019-07-16,67.99,5150,Lam Pao,Thailand,Chi
2019-08-16,160.45,5150,Lam Pao,Thailand,Chi
2019-09-16,252.9,5150,Lam Pao,Thailand,Chi
2019-11-16,242.72,5150,Lam Pao,Thailand,Chi
2019-12-16,237.91,5150,Lam Pao,Thailand,Chi
2020-01-16,217.39,5150,Lam Pao,Thailand,Chi
2020-02-16,205.81,5150,Lam Pao,Thailand,Chi
2020-03-16,155.05,5150,Lam Pao,Thailand,Chi
2020-04-16,92.84,5150,Lam Pao,Thailand,Chi
2020-05-16,118.77,5150,Lam Pao,Thailand,Chi
2020-06-16,117.92,5150,Lam Pao,Thailand,Chi
2020-07-16,115.38,5150,Lam Pao,Thailand,Chi
2020-08-16,144.92,5150,Lam Pao,Thailand,Chi
2020-09-16,207.74,5150,Lam Pao,Thailand,Chi
2020-11-16,159.66,5150,Lam Pao,Thailand,Chi
2020-12-16,160.15,5150,Lam Pao,Thailand,Chi
2021-01-16,150.56,5150,Lam Pao,Thailand,Chi
2021-02-16,145.74,5150,Lam Pao,Thailand,Chi
2021-03-16,113.64,5150,Lam Pao,Thailand,Chi
2021-04-16,100.42,5150,Lam Pao,Thailand,Chi
2021-05-16,86.19,5150,Lam Pao,Thailand,Chi
2021-06-16,111.07,5150,Lam Pao,Thailand,Chi
2021-07-16,111.37,5150,Lam Pao,Thailand,Chi
2021-08-16,144.92,5150,Lam Pao,Thailand,Chi
2021-09-16,207.74,5150,Lam Pao,Thailand,Chi
